Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
20,female,in relationship,undergraduate,4.0,facebook,45,102,7.8,no,2,60.0,Real_Survey
22,male,single,graduate,3.2,instagram,51,69,8.3,no,1,80.0,Real_Survey
19,female,single,undergraduate,2.7,line,32,20,8.9,no,1,80.0,Real_Survey
21,male,in relationship,graduate,4.9,tiktok,49,84,7.2,yes,3,20.0,Real_Survey
20,female,single,undergraduate,4.2,kakaotalk,46,90,7.6,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.7,vkontakte,32,90,8.3,no,2,60.0,Real_Survey
19,female,single,undergraduate,7.1,instagram,53,110,5.0,yes,4,0.0,Real_Survey
21,male,in relationship,graduate,4.6,facebook,49,53,7.0,yes,3,40.0,Real_Survey
20,female,single,undergraduate,3.9,instagram,50,97,7.9,no,2,60.0,Real_Survey
22,male,in relationship,graduate,3.1,facebook,41,109,8.4,no,1,80.0,Real_Survey
19,female,single,undergraduate,5.2,instagram,46,35,6.8,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,4.1,facebook,43,87,7.8,no,2,80.0,Real_Survey
20,female,single,undergraduate,5.0,instagram,72,67,7.0,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,5.8,whatsapp,54,77,6.5,yes,4,20.0,Real_Survey
19,female,single,undergraduate,4.0,instagram,59,88,7.9,no,2,80.0,Real_Survey
21,male,single,graduate,5.5,instagram,54,67,6.7,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,6.8,tiktok,65,63,5.5,yes,4,20.0,Real_Survey
22,male,single,graduate,5.6,whatsapp,50,80,6.6,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,4.5,instagram,59,52,7.5,no,2,60.0,Real_Survey
21,male,single,graduate,5.3,instagram,54,52,6.9,yes,3,40.0,Real_Survey
20,female,single,undergraduate,5.1,tiktok,44,96,6.7,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.9,facebook,48,51,7.9,no,2,80.0,Real_Survey
19,female,single,undergraduate,4.8,instagram,40,96,7.1,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,5.9,whatsapp,59,91,6.4,yes,4,20.0,Real_Survey
20,female,single,undergraduate,3.8,instagram,51,36,8.0,no,2,80.0,Real_Survey
22,male,single,graduate,5.4,tiktok,60,63,6.8,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,6.9,instagram,46,109,5.4,yes,4,20.0,Real_Survey
21,male,single,graduate,5.7,whatsapp,57,55,6.5,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,4.4,instagram,57,68,7.6,no,2,60.0,Real_Survey
22,male,single,graduate,5.2,tiktok,57,91,7.0,yes,3,40.0,Real_Survey
19,female,single,undergraduate,5.0,instagram,51,99,6.9,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,3.8,facebook,46,73,8.0,no,2,80.0,Real_Survey
20,female,single,undergraduate,4.7,tiktok,48,65,7.2,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,6.0,whatsapp,48,115,6.3,yes,4,20.0,Real_Survey
19,female,single,undergraduate,3.7,instagram,44,123,8.1,no,2,80.0,Real_Survey
21,male,single,graduate,5.3,instagram,44,104,6.9,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,7.0,tiktok,52,82,5.3,yes,4,20.0,Real_Survey
22,male,single,graduate,5.8,whatsapp,52,59,6.4,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,4.3,instagram,47,59,7.7,no,2,60.0,Real_Survey
21,male,single,graduate,5.1,instagram,50,93,7.1,yes,3,40.0,Real_Survey
20,female,single,undergraduate,4.9,tiktok,47,90,7.0,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.7,facebook,52,115,8.1,no,2,80.0,Real_Survey
19,female,single,undergraduate,4.6,instagram,52,96,7.3,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,6.1,whatsapp,57,42,6.2,yes,4,20.0,Real_Survey
20,female,single,undergraduate,3.6,instagram,67,106,8.2,no,2,80.0,Real_Survey
22,male,single,graduate,5.2,tiktok,43,55,7.0,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,7.1,instagram,53,70,5.2,yes,4,20.0,Real_Survey
21,male,single,graduate,5.9,whatsapp,47,86,6.3,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,4.2,instagram,50,129,7.8,no,2,60.0,Real_Survey
22,male,single,graduate,5.0,tiktok,45,157,7.2,yes,3,40.0,Real_Survey
19,female,single,undergraduate,4.8,instagram,57,95,7.1,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,3.6,facebook,46,75,8.2,no,2,80.0,Real_Survey
20,female,single,undergraduate,4.5,tiktok,55,93,7.4,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,6.2,whatsapp,48,102,6.1,yes,4,20.0,Real_Survey
19,female,single,undergraduate,3.5,instagram,42,71,8.3,no,2,80.0,Real_Survey
21,male,single,graduate,5.1,instagram,43,124,7.1,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,7.2,tiktok,54,85,5.1,yes,4,20.0,Real_Survey
22,male,single,graduate,6.0,whatsapp,51,92,6.2,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,4.1,instagram,69,96,7.9,no,2,60.0,Real_Survey
21,male,single,graduate,4.9,instagram,57,90,7.3,yes,3,40.0,Real_Survey
20,female,single,undergraduate,4.7,tiktok,66,100,7.2,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.5,facebook,44,64,8.3,no,2,80.0,Real_Survey
19,female,single,undergraduate,4.4,instagram,52,66,7.5,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,6.3,whatsapp,47,52,6.0,yes,4,20.0,Real_Survey
20,female,single,undergraduate,3.4,instagram,56,90,8.4,no,2,80.0,Real_Survey
22,male,single,graduate,5.0,tiktok,57,99,7.2,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,7.3,instagram,53,91,5.0,yes,4,20.0,Real_Survey
21,male,single,graduate,6.1,whatsapp,53,121,6.1,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,4.0,instagram,52,79,8.0,no,2,60.0,Real_Survey
22,male,single,graduate,4.8,tiktok,55,96,7.4,yes,3,40.0,Real_Survey
19,female,single,undergraduate,4.6,instagram,44,52,7.3,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,3.4,facebook,52,70,8.4,no,2,80.0,Real_Survey
20,female,single,undergraduate,4.3,tiktok,44,97,7.6,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,6.4,whatsapp,52,101,5.9,yes,4,20.0,Real_Survey
19,female,single,undergraduate,3.3,instagram,54,72,8.5,no,2,80.0,Real_Survey
21,male,single,graduate,4.9,instagram,48,78,7.3,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,7.4,tiktok,41,42,4.9,yes,4,20.0,Real_Survey
22,male,single,graduate,6.2,whatsapp,55,71,6.0,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,3.9,instagram,45,102,8.1,no,2,60.0,Real_Survey
21,male,single,graduate,4.7,instagram,43,94,7.5,yes,3,40.0,Real_Survey
20,female,single,undergraduate,4.5,tiktok,44,92,7.4,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.3,facebook,37,81,8.5,no,2,80.0,Real_Survey
19,female,single,undergraduate,4.2,instagram,37,80,7.7,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,6.5,whatsapp,44,63,5.8,yes,4,20.0,Real_Survey
20,female,single,undergraduate,3.2,instagram,60,97,8.6,no,2,80.0,Real_Survey
22,male,single,graduate,4.8,tiktok,51,90,7.4,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,7.5,instagram,46,92,4.8,yes,4,20.0,Real_Survey
21,male,single,graduate,6.3,whatsapp,51,66,5.9,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,3.8,instagram,49,26,8.2,no,2,60.0,Real_Survey
22,male,single,graduate,4.6,tiktok,51,107,7.6,yes,3,40.0,Real_Survey
19,female,single,undergraduate,4.4,instagram,42,68,7.5,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,3.2,facebook,43,58,8.6,no,2,80.0,Real_Survey
20,female,single,undergraduate,4.1,tiktok,39,97,7.8,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,6.6,whatsapp,56,70,5.7,yes,4,20.0,Real_Survey
19,female,single,undergraduate,3.1,instagram,53,106,8.7,no,2,80.0,Real_Survey
21,male,single,graduate,4.7,instagram,63,95,7.5,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,7.6,tiktok,48,97,4.7,yes,4,20.0,Real_Survey
22,male,single,graduate,6.4,whatsapp,51,45,5.8,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,3.7,instagram,50,110,8.3,no,2,60.0,Real_Survey
21,male,single,graduate,4.5,instagram,38,86,7.7,yes,3,40.0,Real_Survey
20,female,single,undergraduate,4.3,tiktok,41,70,7.6,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,3.1,facebook,56,83,8.7,no,2,80.0,Real_Survey
19,female,single,undergraduate,4.0,instagram,45,35,7.9,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,6.7,whatsapp,51,90,5.6,yes,4,20.0,Real_Survey
20,female,single,undergraduate,3.0,instagram,48,54,8.8,no,2,80.0,Real_Survey
22,male,single,graduate,4.6,tiktok,52,46,7.6,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,7.7,instagram,62,41,4.6,yes,4,20.0,Real_Survey
21,male,single,graduate,6.5,whatsapp,40,107,5.7,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,3.6,instagram,47,64,8.4,no,2,60.0,Real_Survey
22,male,single,graduate,4.4,tiktok,59,118,7.8,yes,3,40.0,Real_Survey
19,female,single,undergraduate,4.2,instagram,57,66,7.7,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,3.0,facebook,38,37,8.8,no,2,80.0,Real_Survey
20,female,single,undergraduate,3.9,tiktok,42,52,8.0,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,6.8,whatsapp,47,110,5.5,yes,4,20.0,Real_Survey
19,female,single,undergraduate,2.9,instagram,53,76,8.9,no,2,80.0,Real_Survey
21,male,single,graduate,4.5,instagram,41,66,7.7,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,7.8,tiktok,62,84,4.5,yes,4,20.0,Real_Survey
22,male,single,graduate,6.6,whatsapp,52,92,5.6,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,3.5,instagram,42,107,8.5,no,2,60.0,Real_Survey
21,male,single,graduate,4.3,instagram,48,116,7.9,yes,3,40.0,Real_Survey
20,female,single,undergraduate,4.1,tiktok,47,71,7.8,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,2.9,facebook,46,46,8.9,no,2,80.0,Real_Survey
19,female,single,undergraduate,3.8,instagram,49,69,8.1,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,6.9,whatsapp,53,86,5.4,yes,4,20.0,Real_Survey
20,female,single,undergraduate,2.8,instagram,52,55,9.0,no,2,80.0,Real_Survey
22,male,single,graduate,4.4,tiktok,42,56,7.8,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,7.9,instagram,56,88,4.4,yes,4,20.0,Real_Survey
21,male,single,graduate,6.7,whatsapp,41,78,5.5,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,3.4,instagram,46,80,8.6,no,2,60.0,Real_Survey
22,male,single,graduate,4.2,tiktok,54,61,8.0,yes,3,40.0,Real_Survey
19,female,single,undergraduate,4.0,instagram,57,74,7.9,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,2.8,facebook,46,56,9.0,no,2,80.0,Real_Survey
20,female,single,undergraduate,3.7,tiktok,50,102,8.2,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,7.0,whatsapp,41,105,5.3,yes,4,20.0,Real_Survey
19,female,single,undergraduate,2.7,instagram,49,33,9.1,no,2,80.0,Real_Survey
21,male,single,graduate,4.3,instagram,47,56,7.9,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,8.0,tiktok,58,42,4.3,yes,4,20.0,Real_Survey
22,male,single,graduate,6.8,whatsapp,56,63,5.4,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,3.3,instagram,48,77,8.7,no,2,60.0,Real_Survey
21,male,single,graduate,4.1,instagram,56,43,8.1,yes,3,40.0,Real_Survey
20,female,single,undergraduate,3.9,tiktok,51,56,8.0,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,2.7,facebook,68,54,9.1,no,2,80.0,Real_Survey
19,female,single,undergraduate,3.6,instagram,40,85,8.3,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,7.1,whatsapp,49,81,5.2,yes,4,20.0,Real_Survey
20,female,single,undergraduate,2.6,instagram,39,61,9.2,no,2,80.0,Real_Survey
22,male,single,graduate,4.2,tiktok,41,84,8.0,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,8.1,instagram,55,66,4.2,yes,4,20.0,Real_Survey
21,male,single,graduate,6.9,whatsapp,47,73,5.3,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,3.2,instagram,49,121,8.8,no,2,60.0,Real_Survey
22,male,single,graduate,4.0,tiktok,56,113,8.2,yes,3,40.0,Real_Survey
19,female,single,undergraduate,3.8,instagram,54,47,8.1,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,2.6,facebook,45,100,9.2,no,2,80.0,Real_Survey
20,female,single,undergraduate,3.5,tiktok,49,100,8.4,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,7.2,whatsapp,53,51,5.1,yes,4,20.0,Real_Survey
19,female,single,undergraduate,2.5,instagram,53,100,9.3,no,2,80.0,Real_Survey
21,male,single,graduate,4.1,instagram,36,118,8.1,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,8.2,tiktok,41,51,4.1,yes,4,20.0,Real_Survey
22,male,single,graduate,7.0,whatsapp,50,57,5.2,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,3.1,instagram,32,105,8.9,no,2,60.0,Real_Survey
21,male,single,graduate,3.9,instagram,55,86,8.3,yes,3,40.0,Real_Survey
20,female,single,undergraduate,3.7,tiktok,37,93,8.2,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,2.5,facebook,47,88,9.3,no,2,80.0,Real_Survey
19,female,single,undergraduate,3.4,instagram,47,89,8.5,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,7.3,whatsapp,53,46,5.0,yes,4,20.0,Real_Survey
20,female,single,undergraduate,2.4,instagram,42,106,9.4,no,2,80.0,Real_Survey
22,male,single,graduate,4.0,tiktok,53,109,8.2,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,8.3,instagram,45,74,4.0,yes,4,20.0,Real_Survey
21,male,single,graduate,7.1,whatsapp,46,78,5.1,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,3.0,instagram,53,41,9.0,no,2,60.0,Real_Survey
22,male,single,graduate,3.8,tiktok,43,92,8.4,yes,3,40.0,Real_Survey
19,female,single,undergraduate,3.6,instagram,52,94,8.3,yes,3,40.0,Real_Survey
21,male,in relationship,graduate,2.4,facebook,53,78,9.4,no,2,80.0,Real_Survey
20,female,single,undergraduate,3.3,tiktok,57,108,8.6,yes,3,60.0,Real_Survey
22,male,in relationship,graduate,7.4,whatsapp,52,71,4.9,yes,4,20.0,Real_Survey
19,female,single,undergraduate,2.3,instagram,57,94,9.5,no,2,80.0,Real_Survey
21,male,single,graduate,3.9,instagram,41,54,8.3,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,8.4,tiktok,63,79,3.9,yes,4,20.0,Real_Survey
22,male,single,graduate,7.2,whatsapp,47,75,5.0,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,2.9,instagram,49,85,9.1,no,2,60.0,Real_Survey
21,male,single,graduate,3.7,instagram,65,70,8.5,yes,3,40.0,Real_Survey
20,female,single,undergraduate,3.5,tiktok,40,76,8.4,yes,3,40.0,Real_Survey
22,male,in relationship,graduate,2.3,facebook,60,100,9.5,no,2,80.0,Real_Survey
19,female,single,undergraduate,3.2,instagram,45,69,8.7,yes,3,60.0,Real_Survey
21,male,in relationship,graduate,7.5,whatsapp,62,39,4.8,yes,4,20.0,Real_Survey
20,female,single,undergraduate,2.2,instagram,56,123,9.6,no,2,80.0,Real_Survey
22,male,single,graduate,3.8,tiktok,58,114,8.4,yes,3,40.0,Real_Survey
19,female,in relationship,undergraduate,8.5,instagram,56,47,3.8,yes,4,20.0,Real_Survey
21,male,single,graduate,7.3,whatsapp,42,97,4.9,yes,3,40.0,Real_Survey
20,female,in relationship,undergraduate,2.8,instagram,33,67,9.2,no,2,60.0,Real_Survey
22,male,single,graduate,3.6,tiktok,41,86,8.6,yes,3,40.0,Real_Survey
21,male,in relationship,undergraduate,1.7684437922152392,facebook,91,151,4.718564014901505,yes,no,48.1946665996376,Synthetic_Smart
26,female,in relationship,undergraduate,2.8057139654759657,twitter,11,133,9.699135586937803,yes,no,12.647180156002483,Synthetic_Smart
24,female,in relationship,undergraduate,4.051046403272171,twitter,36,138,6.448342821494242,yes,no,40.72274476525129,Synthetic_Smart
18,female,in relationship,graduate,8.643181565317326,youtube,79,68,6.7943493291463835,yes,no,65.82096400390274,Synthetic_Smart
28,male,married,undergraduate,3.779997166421598,twitter,59,173,7.180857692078009,no,no,44.553624728268964,Synthetic_Smart
26,female,married,undergraduate,4.742715616536242,tiktok,12,33,8.912762622757889,no,yes,23.612291370852308,Synthetic_Smart
19,male,single,high school,6.610075814086157,instagram,44,106,6.709087401783187,no,no,53.00095578925927,Synthetic_Smart
23,male,single,undergraduate,7.993463616595165,twitter,22,128,7.336971019007043,yes,yes,57.218785446523945,Synthetic_Smart
28,female,married,undergraduate,4.990949184636749,twitter,54,120,9.754776435123873,yes,no,29.99844961628206,Synthetic_Smart
19,female,single,high school,6.9560070805902665,youtube,20,58,7.984885939216926,no,no,39.09241666956995,Synthetic_Smart
23,female,single,high school,9.23178017718761,facebook,96,52,6.7280050219876255,no,no,78.4651990609535,Synthetic_Smart
29,female,married,undergraduate,5.152157099700691,twitter,39,168,6.495455211591642,yes,yes,44.01700590709388,Synthetic_Smart
18,male,single,graduate,5.950827609638163,instagram,17,168,6.27567146191559,no,yes,55.25628708057343,Synthetic_Smart
27,male,in relationship,graduate,6.823079696546507,twitter,99,65,7.015001527745151,yes,no,60.465119353543336,Synthetic_Smart
26,female,married,high school,2.9470151688634467,youtube,91,88,5.373466138154756,yes,no,49.67469473025027,Synthetic_Smart
27,female,single,undergraduate,4.691085544440386,twitter,15,135,8.279088411107288,yes,yes,34.467745106229565,Synthetic_Smart
19,female,married,undergraduate,1.9192751668067705,facebook,15,61,8.365546558547043,no,yes,10.622150986578353,Synthetic_Smart
29,male,single,high school,2.3354746970214437,facebook,44,128,6.279973518744531,yes,no,32.779021684443286,Synthetic_Smart
26,male,married,undergraduate,8.187210707475232,tiktok,74,107,6.794540748252081,no,no,59.33898356662118,Synthetic_Smart
22,male,in relationship,undergraduate,9.241559364593519,facebook,64,151,4.868056620445305,yes,no,83.89191287104238,Synthetic_Smart
26,male,in relationship,undergraduate,3.6253218441240493,youtube,59,121,8.995893745683889,yes,no,24.642830245274244,Synthetic_Smart
18,male,in relationship,undergraduate,4.466271370129062,instagram,36,125,4.7552629116660725,no,no,42.600988674126256,Synthetic_Smart
22,female,in relationship,high school,5.835828884714087,twitter,28,122,6.245651211514971,yes,no,51.833860394582075,Synthetic_Smart
28,female,single,high school,1.9865154967378418,instagram,41,148,5.183846745721927,yes,no,32.83210973650779,Synthetic_Smart
20,male,single,graduate,8.959826601247059,twitter,14,135,6.474195262140265,no,yes,62.672273035154355,Synthetic_Smart
21,male,married,graduate,6.730822399199149,tiktok,59,115,4.866096030707855,yes,no,63.407214130470535,Synthetic_Smart
19,female,in relationship,graduate,3.5479056557326003,twitter,74,170,7.228110766529346,yes,yes,47.90966674823723,Synthetic_Smart
21,male,in relationship,high school,7.708436899271593,tiktok,59,195,7.749966082317142,yes,yes,59.65705955365007,Synthetic_Smart
20,female,single,undergraduate,1.5557528912496914,instagram,50,55,6.780051273318062,yes,yes,27.78996676477936,Synthetic_Smart
24,female,in relationship,undergraduate,1.6857013488169599,youtube,72,127,4.209718571435056,no,no,36.18231386600603,Synthetic_Smart
21,female,in relationship,graduate,3.3361103958970997,tiktok,42,186,5.207155399679452,no,no,48.72983984541607,Synthetic_Smart
18,male,single,high school,3.5082613517659076,twitter,86,159,9.334723546950348,no,no,40.608434813199466,Synthetic_Smart
24,female,single,high school,9.637078143034,youtube,88,105,7.535428118726786,no,yes,74.57529244497027,Synthetic_Smart
23,female,married,high school,9.388548565422584,instagram,27,166,9.509168723770362,no,no,59.88683420200081,Synthetic_Smart
27,male,in relationship,high school,2.9435162420619356,tiktok,92,45,9.56867948911233,yes,no,22.4780662769014,Synthetic_Smart
27,male,in relationship,graduate,5.46240349017393,twitter,13,22,6.005596081910331,no,no,32.98871792545391,Synthetic_Smart
20,male,in relationship,undergraduate,7.719505240463829,tiktok,19,187,9.938587662713566,no,no,53.60035884950203,Synthetic_Smart
19,male,married,high school,3.7026825978773172,facebook,26,180,6.084836032526377,yes,yes,32.985988092212466,Synthetic_Smart
23,male,single,undergraduate,2.4999424712658005,instagram,88,102,8.233824543190607,yes,no,28.42939166380793,Synthetic_Smart
29,male,single,graduate,9.853542210361109,instagram,94,102,9.74058344698722,yes,yes,66.59816830092194,Synthetic_Smart
26,male,married,high school,6.14478101083489,twitter,91,99,5.6793943283346415,yes,yes,56.47725049305359,Synthetic_Smart
20,male,in relationship,graduate,7.389679510090167,twitter,82,49,8.681279941337987,no,yes,51.808756465146075,Synthetic_Smart
28,male,in relationship,undergraduate,6.569512615104862,facebook,85,54,5.025972618764815,no,yes,67.22700063928453,Synthetic_Smart
19,male,in relationship,high school,6.978823747996293,tiktok,42,82,6.956142426311455,no,no,39.18309758575166,Synthetic_Smart
23,male,single,undergraduate,4.641639083011455,facebook,92,83,7.128016626965453,no,yes,42.68112031264615,Synthetic_Smart
25,female,single,high school,1.3303444938314908,tiktok,34,175,6.191874358769457,no,no,17.089932231435505,Synthetic_Smart
29,female,in relationship,undergraduate,2.632939937135174,tiktok,48,33,5.72421123596132,no,yes,36.99071907005892,Synthetic_Smart
18,male,single,high school,1.8996391433444808,tiktok,31,75,7.377147452139406,no,yes,11.50126513180224,Synthetic_Smart
20,male,in relationship,graduate,6.937818739672251,instagram,90,105,5.2247936937037025,yes,yes,71.24817020852188,Synthetic_Smart
