Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
19,female,single,undergraduate,4.0,instagram,59,88,7.9,no,2,8,Real_Survey
21,male,single,graduate,5.5,instagram,54,67,6.7,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,6.8,tiktok,65,63,5.5,yes,4,5,Real_Survey
22,male,single,graduate,5.6,whatsapp,50,80,6.6,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,4.5,instagram,59,52,7.5,no,2,7,Real_Survey
21,male,single,graduate,5.3,instagram,54,52,6.9,yes,3,6,Real_Survey
20,female,single,undergraduate,5.1,tiktok,44,96,6.7,yes,3,6,Real_Survey
22,male,in relationship,graduate,3.9,facebook,48,51,7.9,no,2,8,Real_Survey
19,female,single,undergraduate,4.8,instagram,40,96,7.1,yes,3,7,Real_Survey
21,male,in relationship,graduate,5.9,whatsapp,59,91,6.4,yes,4,5,Real_Survey
20,female,single,undergraduate,3.8,instagram,51,36,8.0,no,2,8,Real_Survey
22,male,single,graduate,5.4,tiktok,60,63,6.8,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,6.9,instagram,46,109,5.4,yes,4,5,Real_Survey
21,male,single,graduate,5.7,whatsapp,57,55,6.5,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,4.4,instagram,57,68,7.6,no,2,7,Real_Survey
22,male,single,graduate,5.2,tiktok,57,91,7.0,yes,3,6,Real_Survey
19,female,single,undergraduate,5.0,instagram,51,99,6.9,yes,3,6,Real_Survey
21,male,in relationship,graduate,3.8,facebook,46,73,8.0,no,2,8,Real_Survey
20,female,single,undergraduate,4.7,tiktok,48,65,7.2,yes,3,7,Real_Survey
22,male,in relationship,graduate,6.0,whatsapp,48,115,6.3,yes,4,5,Real_Survey
19,female,single,undergraduate,3.7,instagram,44,123,8.1,no,2,8,Real_Survey
21,male,single,graduate,5.3,instagram,44,104,6.9,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,7.0,tiktok,52,82,5.3,yes,4,5,Real_Survey
22,male,single,graduate,5.8,whatsapp,52,59,6.4,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,4.3,instagram,47,59,7.7,no,2,7,Real_Survey
21,male,single,graduate,5.1,instagram,50,93,7.1,yes,3,6,Real_Survey
20,female,single,undergraduate,4.9,tiktok,47,90,7.0,yes,3,6,Real_Survey
22,male,in relationship,graduate,3.7,facebook,52,115,8.1,no,2,8,Real_Survey
19,female,single,undergraduate,4.6,instagram,52,96,7.3,yes,3,7,Real_Survey
21,male,in relationship,graduate,6.1,whatsapp,57,42,6.2,yes,4,5,Real_Survey
20,female,single,undergraduate,3.6,instagram,67,106,8.2,no,2,8,Real_Survey
22,male,single,graduate,5.2,tiktok,43,55,7.0,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,7.1,instagram,53,70,5.2,yes,4,5,Real_Survey
21,male,single,graduate,5.9,whatsapp,47,86,6.3,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,4.2,instagram,50,129,7.8,no,2,7,Real_Survey
22,male,single,graduate,5.0,tiktok,45,157,7.2,yes,3,6,Real_Survey
19,female,single,undergraduate,4.8,instagram,57,95,7.1,yes,3,6,Real_Survey
21,male,in relationship,graduate,3.6,facebook,46,75,8.2,no,2,8,Real_Survey
20,female,single,undergraduate,4.5,tiktok,55,93,7.4,yes,3,7,Real_Survey
22,male,in relationship,graduate,6.2,whatsapp,48,102,6.1,yes,4,5,Real_Survey
19,female,single,undergraduate,3.5,instagram,42,71,8.3,no,2,8,Real_Survey
21,male,single,graduate,5.1,instagram,43,124,7.1,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,7.2,tiktok,54,85,5.1,yes,4,5,Real_Survey
22,male,single,graduate,6.0,whatsapp,51,92,6.2,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,4.1,instagram,69,96,7.9,no,2,7,Real_Survey
21,male,single,graduate,4.9,instagram,57,90,7.3,yes,3,6,Real_Survey
20,female,single,undergraduate,4.7,tiktok,66,100,7.2,yes,3,6,Real_Survey
22,male,in relationship,graduate,3.5,facebook,44,64,8.3,no,2,8,Real_Survey
19,female,single,undergraduate,4.4,instagram,52,66,7.5,yes,3,7,Real_Survey
21,male,in relationship,graduate,6.3,whatsapp,47,52,6.0,yes,4,5,Real_Survey
20,female,single,undergraduate,3.4,instagram,56,90,8.4,no,2,8,Real_Survey
22,male,single,graduate,5.0,tiktok,57,99,7.2,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,7.3,instagram,53,91,5.0,yes,4,5,Real_Survey
21,male,single,graduate,6.1,whatsapp,53,121,6.1,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,4.0,instagram,52,79,8.0,no,2,7,Real_Survey
22,male,single,graduate,4.8,tiktok,55,96,7.4,yes,3,6,Real_Survey
19,female,single,undergraduate,4.6,instagram,44,52,7.3,yes,3,6,Real_Survey
21,male,in relationship,graduate,3.4,facebook,52,70,8.4,no,2,8,Real_Survey
20,female,single,undergraduate,4.3,tiktok,44,97,7.6,yes,3,7,Real_Survey
22,male,in relationship,graduate,6.4,whatsapp,52,101,5.9,yes,4,5,Real_Survey
19,female,single,undergraduate,3.3,instagram,54,72,8.5,no,2,8,Real_Survey
21,male,single,graduate,4.9,instagram,48,78,7.3,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,7.4,tiktok,41,42,4.9,yes,4,5,Real_Survey
22,male,single,graduate,6.2,whatsapp,55,71,6.0,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,3.9,instagram,45,102,8.1,no,2,7,Real_Survey
21,male,single,graduate,4.7,instagram,43,94,7.5,yes,3,6,Real_Survey
20,female,single,undergraduate,4.5,tiktok,44,92,7.4,yes,3,6,Real_Survey
22,male,in relationship,graduate,3.3,facebook,37,81,8.5,no,2,8,Real_Survey
19,female,single,undergraduate,4.2,instagram,37,80,7.7,yes,3,7,Real_Survey
21,male,in relationship,graduate,6.5,whatsapp,44,63,5.8,yes,4,5,Real_Survey
20,female,single,undergraduate,3.2,instagram,60,97,8.6,no,2,8,Real_Survey
22,male,single,graduate,4.8,tiktok,51,90,7.4,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,7.5,instagram,46,92,4.8,yes,4,5,Real_Survey
21,male,single,graduate,6.3,whatsapp,51,66,5.9,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,3.8,instagram,49,26,8.2,no,2,7,Real_Survey
22,male,single,graduate,4.6,tiktok,51,107,7.6,yes,3,6,Real_Survey
19,female,single,undergraduate,4.4,instagram,42,68,7.5,yes,3,6,Real_Survey
21,male,in relationship,graduate,3.2,facebook,43,58,8.6,no,2,8,Real_Survey
20,female,single,undergraduate,4.1,tiktok,39,97,7.8,yes,3,7,Real_Survey
22,male,in relationship,graduate,6.6,whatsapp,56,70,5.7,yes,4,5,Real_Survey
19,female,single,undergraduate,3.1,instagram,53,106,8.7,no,2,8,Real_Survey
21,male,single,graduate,4.7,instagram,63,95,7.5,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,7.6,tiktok,48,97,4.7,yes,4,5,Real_Survey
22,male,single,graduate,6.4,whatsapp,51,45,5.8,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,3.7,instagram,50,110,8.3,no,2,7,Real_Survey
21,male,single,graduate,4.5,instagram,38,86,7.7,yes,3,6,Real_Survey
20,female,single,undergraduate,4.3,tiktok,41,70,7.6,yes,3,6,Real_Survey
22,male,in relationship,graduate,3.1,facebook,56,83,8.7,no,2,8,Real_Survey
19,female,single,undergraduate,4.0,instagram,45,35,7.9,yes,3,7,Real_Survey
21,male,in relationship,graduate,6.7,whatsapp,51,90,5.6,yes,4,5,Real_Survey
20,female,single,undergraduate,3.0,instagram,48,54,8.8,no,2,8,Real_Survey
22,male,single,graduate,4.6,tiktok,52,46,7.6,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,7.7,instagram,62,41,4.6,yes,4,5,Real_Survey
21,male,single,graduate,6.5,whatsapp,40,107,5.7,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,3.6,instagram,47,64,8.4,no,2,7,Real_Survey
22,male,single,graduate,4.4,tiktok,59,118,7.8,yes,3,6,Real_Survey
19,female,single,undergraduate,4.2,instagram,57,66,7.7,yes,3,6,Real_Survey
21,male,in relationship,graduate,3.0,facebook,38,37,8.8,no,2,8,Real_Survey
20,female,single,undergraduate,3.9,tiktok,42,52,8.0,yes,3,7,Real_Survey
22,male,in relationship,graduate,6.8,whatsapp,47,110,5.5,yes,4,5,Real_Survey
19,female,single,undergraduate,2.9,instagram,53,76,8.9,no,2,8,Real_Survey
21,male,single,graduate,4.5,instagram,41,66,7.7,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,7.8,tiktok,62,84,4.5,yes,4,5,Real_Survey
22,male,single,graduate,6.6,whatsapp,52,92,5.6,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,3.5,instagram,42,107,8.5,no,2,7,Real_Survey
21,male,single,graduate,4.3,instagram,48,116,7.9,yes,3,6,Real_Survey
20,female,single,undergraduate,4.1,tiktok,47,71,7.8,yes,3,6,Real_Survey
22,male,in relationship,graduate,2.9,facebook,46,46,8.9,no,2,8,Real_Survey
19,female,single,undergraduate,3.8,instagram,49,69,8.1,yes,3,7,Real_Survey
21,male,in relationship,graduate,6.9,whatsapp,53,86,5.4,yes,4,5,Real_Survey
20,female,single,undergraduate,2.8,instagram,52,55,9.0,no,2,8,Real_Survey
22,male,single,graduate,4.4,tiktok,42,56,7.8,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,7.9,instagram,56,88,4.4,yes,4,5,Real_Survey
21,male,single,graduate,6.7,whatsapp,41,78,5.5,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,3.4,instagram,46,80,8.6,no,2,7,Real_Survey
22,male,single,graduate,4.2,tiktok,54,61,8.0,yes,3,6,Real_Survey
19,female,single,undergraduate,4.0,instagram,57,74,7.9,yes,3,6,Real_Survey
21,male,in relationship,graduate,2.8,facebook,46,56,9.0,no,2,8,Real_Survey
20,female,single,undergraduate,3.7,tiktok,50,102,8.2,yes,3,7,Real_Survey
22,male,in relationship,graduate,7.0,whatsapp,41,105,5.3,yes,4,5,Real_Survey
19,female,single,undergraduate,2.7,instagram,49,33,9.1,no,2,8,Real_Survey
21,male,single,graduate,4.3,instagram,47,56,7.9,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,8.0,tiktok,58,42,4.3,yes,4,5,Real_Survey
22,male,single,graduate,6.8,whatsapp,56,63,5.4,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,3.3,instagram,48,77,8.7,no,2,7,Real_Survey
21,male,single,graduate,4.1,instagram,56,43,8.1,yes,3,6,Real_Survey
20,female,single,undergraduate,3.9,tiktok,51,56,8.0,yes,3,6,Real_Survey
22,male,in relationship,graduate,2.7,facebook,68,54,9.1,no,2,8,Real_Survey
19,female,single,undergraduate,3.6,instagram,40,85,8.3,yes,3,7,Real_Survey
21,male,in relationship,graduate,7.1,whatsapp,49,81,5.2,yes,4,5,Real_Survey
20,female,single,undergraduate,2.6,instagram,39,61,9.2,no,2,8,Real_Survey
22,male,single,graduate,4.2,tiktok,41,84,8.0,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,8.1,instagram,55,66,4.2,yes,4,5,Real_Survey
21,male,single,graduate,6.9,whatsapp,47,73,5.3,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,3.2,instagram,49,121,8.8,no,2,7,Real_Survey
22,male,single,graduate,4.0,tiktok,56,113,8.2,yes,3,6,Real_Survey
19,female,single,undergraduate,3.8,instagram,54,47,8.1,yes,3,6,Real_Survey
21,male,in relationship,graduate,2.6,facebook,45,100,9.2,no,2,8,Real_Survey
20,female,single,undergraduate,3.5,tiktok,49,100,8.4,yes,3,7,Real_Survey
22,male,in relationship,graduate,7.2,whatsapp,53,51,5.1,yes,4,5,Real_Survey
19,female,single,undergraduate,2.5,instagram,53,100,9.3,no,2,8,Real_Survey
21,male,single,graduate,4.1,instagram,36,118,8.1,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,8.2,tiktok,41,51,4.1,yes,4,5,Real_Survey
22,male,single,graduate,7.0,whatsapp,50,57,5.2,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,3.1,instagram,32,105,8.9,no,2,7,Real_Survey
21,male,single,graduate,3.9,instagram,55,86,8.3,yes,3,6,Real_Survey
20,female,single,undergraduate,3.7,tiktok,37,93,8.2,yes,3,6,Real_Survey
22,male,in relationship,graduate,2.5,facebook,47,88,9.3,no,2,8,Real_Survey
19,female,single,undergraduate,3.4,instagram,47,89,8.5,yes,3,7,Real_Survey
21,male,in relationship,graduate,7.3,whatsapp,53,46,5.0,yes,4,5,Real_Survey
20,female,single,undergraduate,2.4,instagram,42,106,9.4,no,2,8,Real_Survey
22,male,single,graduate,4.0,tiktok,53,109,8.2,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,8.3,instagram,45,74,4.0,yes,4,5,Real_Survey
21,male,single,graduate,7.1,whatsapp,46,78,5.1,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,3.0,instagram,53,41,9.0,no,2,7,Real_Survey
22,male,single,graduate,3.8,tiktok,43,92,8.4,yes,3,6,Real_Survey
19,female,single,undergraduate,3.6,instagram,52,94,8.3,yes,3,6,Real_Survey
21,male,in relationship,graduate,2.4,facebook,53,78,9.4,no,2,8,Real_Survey
20,female,single,undergraduate,3.3,tiktok,57,108,8.6,yes,3,7,Real_Survey
22,male,in relationship,graduate,7.4,whatsapp,52,71,4.9,yes,4,5,Real_Survey
19,female,single,undergraduate,2.3,instagram,57,94,9.5,no,2,8,Real_Survey
21,male,single,graduate,3.9,instagram,41,54,8.3,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,8.4,tiktok,63,79,3.9,yes,4,5,Real_Survey
22,male,single,graduate,7.2,whatsapp,47,75,5.0,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,2.9,instagram,49,85,9.1,no,2,7,Real_Survey
21,male,single,graduate,3.7,instagram,65,70,8.5,yes,3,6,Real_Survey
20,female,single,undergraduate,3.5,tiktok,40,76,8.4,yes,3,6,Real_Survey
22,male,in relationship,graduate,2.3,facebook,60,100,9.5,no,2,8,Real_Survey
19,female,single,undergraduate,3.2,instagram,45,69,8.7,yes,3,7,Real_Survey
21,male,in relationship,graduate,7.5,whatsapp,62,39,4.8,yes,4,5,Real_Survey
20,female,single,undergraduate,2.2,instagram,56,123,9.6,no,2,8,Real_Survey
22,male,single,graduate,3.8,tiktok,58,114,8.4,yes,3,6,Real_Survey
19,female,in relationship,undergraduate,8.5,instagram,56,47,3.8,yes,4,5,Real_Survey
21,male,single,graduate,7.3,whatsapp,42,97,4.9,yes,3,6,Real_Survey
20,female,in relationship,undergraduate,2.8,instagram,33,67,9.2,no,2,7,Real_Survey
22,male,single,graduate,3.6,tiktok,41,86,8.6,yes,3,6,Real_Survey
35,male,single,graduate,5.333333333333333,instagram,42,84,7.3,yes,3,Stressed,Synthetic_Imputed
24,female,in relationship,undergraduate,7.55,instagram,54,43,5.2,yes,3,Stressed,Synthetic_Imputed
26,male,single,undergraduate,5.95,snapchat,32,81,8.0,no,3,Stressed,Synthetic_Imputed
66,female,in relationship,graduate,3.1666666666666665,snapchat,65,75,7.9,yes,2,Stressed,Synthetic_Imputed
31,male,single,graduate,6.383333333333334,snapchat,52,73,5.5,yes,3,Stressed,Synthetic_Imputed
25,female,single,graduate,8.6,snapchat,56,77,7.2,no,1,Stressed,Synthetic_Imputed
29,other,in relationship,graduate,5.466666666666667,snapchat,66,76,7.5,yes,2,Stressed,Synthetic_Imputed
28,female,in relationship,undergraduate,6.566666666666666,facebook,56,97,6.7,yes,2,Stressed,Synthetic_Imputed
31,male,complicated,undergraduate,5.433333333333334,facebook,51,20,8.4,no,3,Stressed,Synthetic_Imputed
26,female,single,graduate,5.65,facebook,44,71,5.3,no,3,Stressed,Synthetic_Imputed
39,male,in relationship,high school,3.8333333333333335,whatsapp,48,29,8.6,no,4,Healthy,Synthetic_Imputed
28,male,in relationship,graduate,6.05,whatsapp,53,69,7.8,no,3,Stressed,Synthetic_Imputed
33,female,complicated,high school,6.266666666666667,whatsapp,57,78,7.2,no,4,Stressed,Synthetic_Imputed
30,female,single,graduate,6.45,tiktok,44,52,4.3,yes,2,Stressed,Synthetic_Imputed
42,female,single,undergraduate,3.716666666666667,youtube,55,49,7.7,yes,2,Stressed,Synthetic_Imputed
24,male,in relationship,graduate,8.333333333333334,x,65,55,6.8,yes,4,Stressed,Synthetic_Imputed
24,female,single,graduate,7.6,instagram,46,93,8.2,yes,3,Stressed,Synthetic_Imputed
34,female,in relationship,undergraduate,5.816666666666666,instagram,52,110,4.7,yes,3,Stressed,Synthetic_Imputed
28,male,single,graduate,6.033333333333333,instagram,69,70,7.4,no,3,Stressed,Synthetic_Imputed
34,female,single,undergraduate,6.25,instagram,51,132,4.9,yes,2,Stressed,Synthetic_Imputed
22,other,in relationship,undergraduate,8.216666666666667,snapchat,62,129,4.4,no,4,Stressed,Synthetic_Imputed
36,male,in relationship,undergraduate,4.433333333333334,snapchat,43,42,6.9,yes,3,Stressed,Synthetic_Imputed
51,female,single,undergraduate,3.65,snapchat,45,63,8.8,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,7.483333333333333,facebook,52,75,6.5,yes,4,Stressed,Synthetic_Imputed
63,female,single,graduate,2.7,facebook,51,59,8.5,yes,3,Healthy,Synthetic_Imputed
35,female,in relationship,undergraduate,5.916666666666667,facebook,45,81,8.3,yes,3,Stressed,Synthetic_Imputed
30,male,single,graduate,6.1,whatsapp,52,109,5.3,no,4,Stressed,Synthetic_Imputed
13,male,single,undergraduate,6.366666666666666,tiktok,56,66,7.1,yes,2,Stressed,Synthetic_Imputed
33,female,single,high school,5.583333333333333,tiktok,53,79,6.7,yes,3,Stressed,Synthetic_Imputed
22,male,in relationship,graduate,7.8,tiktok,42,100,7.4,yes,2,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,8.016666666666667,tiktok,49,75,6.9,no,2,Stressed,Synthetic_Imputed
36,female,single,undergraduate,4.233333333333333,tiktok,52,84,7.8,no,4,Stressed,Synthetic_Imputed
64,female,in relationship,graduate,2.9833333333333334,youtube,39,92,7.6,yes,3,Stressed,Synthetic_Imputed
25,female,complicated,undergraduate,8.2,youtube,48,93,6.7,no,4,Stressed,Synthetic_Imputed
67,female,single,undergraduate,3.4166666666666665,youtube,53,100,7.1,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,8.633333333333333,youtube,65,20,7.7,yes,2,Stressed,Synthetic_Imputed
31,female,single,undergraduate,6.6,x,52,72,6.5,yes,3,Stressed,Synthetic_Imputed
25,female,in relationship,graduate,7.866666666666666,instagram,55,110,8.7,yes,1,Stressed,Synthetic_Imputed
36,male,in relationship,graduate,4.483333333333333,snapchat,57,103,8.2,yes,2,Stressed,Synthetic_Imputed
17,male,in relationship,graduate,6.75,facebook,52,106,4.9,yes,0,Stressed,Synthetic_Imputed
40,female,in relationship,undergraduate,3.966666666666667,facebook,60,92,4.6,yes,3,Healthy,Synthetic_Imputed
31,male,single,undergraduate,6.366666666666666,whatsapp,42,20,6.7,no,3,Stressed,Synthetic_Imputed
23,male,in relationship,undergraduate,8.583333333333334,whatsapp,47,85,5.2,yes,3,Stressed,Synthetic_Imputed
32,male,single,graduate,5.633333333333334,tiktok,46,101,6.9,no,2,Stressed,Synthetic_Imputed
33,male,in relationship,graduate,5.85,tiktok,49,84,4.9,no,3,Stressed,Synthetic_Imputed
16,female,single,graduate,7.25,youtube,53,87,5.8,no,2,Stressed,Synthetic_Imputed
50,male,in relationship,undergraduate,3.466666666666667,youtube,44,106,9.4,yes,3,Stressed,Synthetic_Imputed
28,male,single,graduate,5.516666666666667,x,53,66,7.6,yes,1,Stressed,Synthetic_Imputed
16,female,in relationship,graduate,6.733333333333333,x,60,108,6.7,yes,2,Stressed,Synthetic_Imputed
42,male,single,graduate,3.95,x,44,109,4.1,no,2,Stressed,Synthetic_Imputed
21,female,in relationship,graduate,8.133333333333333,instagram,48,110,8.4,no,2,Stressed,Synthetic_Imputed
38,female,in relationship,high school,3.4,snapchat,53,103,8.2,no,3,Stressed,Synthetic_Imputed
25,male,in relationship,undergraduate,7.616666666666666,snapchat,46,129,8.1,yes,4,Stressed,Synthetic_Imputed
22,female,complicated,undergraduate,8.016666666666667,facebook,66,113,8.3,yes,2,Stressed,Synthetic_Imputed
23,female,in relationship,graduate,8.233333333333333,facebook,50,67,7.9,yes,3,Stressed,Synthetic_Imputed
33,female,in relationship,graduate,6.633333333333334,whatsapp,54,148,7.7,yes,3,Stressed,Synthetic_Imputed
34,female,in relationship,graduate,5.5,whatsapp,45,91,5.8,yes,4,Stressed,Synthetic_Imputed
34,male,in relationship,graduate,5.9,tiktok,44,89,7.5,no,2,Stressed,Synthetic_Imputed
13,male,in relationship,graduate,7.116666666666666,tiktok,53,47,7.1,no,4,Stressed,Synthetic_Imputed
19,female,single,undergraduate,8.333333333333334,tiktok,32,68,7.0,yes,2,Stressed,Synthetic_Imputed
31,male,in relationship,graduate,6.516666666666667,youtube,55,50,7.0,no,3,Stressed,Synthetic_Imputed
24,female,single,high school,7.783333333333333,x,54,78,6.4,no,3,Stressed,Synthetic_Imputed
53,male,single,undergraduate,3.0,x,46,78,7.3,yes,3,Healthy,Synthetic_Imputed
13,male,in relationship,undergraduate,7.4,instagram,45,83,5.5,yes,4,Stressed,Synthetic_Imputed
24,female,single,high school,8.616666666666667,instagram,49,106,8.6,yes,2,Stressed,Synthetic_Imputed
29,female,single,high school,5.483333333333333,instagram,59,92,4.6,yes,4,Stressed,Synthetic_Imputed
26,male,complicated,graduate,5.666666666666667,snapchat,54,94,6.6,yes,3,Stressed,Synthetic_Imputed
21,female,in relationship,graduate,8.283333333333333,facebook,53,70,7.1,no,4,Stressed,Synthetic_Imputed
43,male,single,undergraduate,4.5,facebook,45,47,8.2,yes,2,Stressed,Synthetic_Imputed
17,male,in relationship,undergraduate,6.366666666666666,facebook,49,56,8.0,no,3,Stressed,Synthetic_Imputed
25,female,single,graduate,7.55,whatsapp,46,108,5.5,yes,3,Stressed,Synthetic_Imputed
26,male,in relationship,undergraduate,6.166666666666667,tiktok,52,117,7.4,no,2,Stressed,Synthetic_Imputed
20,female,in relationship,graduate,7.433333333333334,youtube,42,109,9.5,yes,2,Stressed,Synthetic_Imputed
23,male,single,undergraduate,7.65,youtube,51,71,8.2,yes,3,Stressed,Synthetic_Imputed
13,female,in relationship,undergraduate,6.866666666666666,youtube,47,75,6.7,no,3,Stressed,Synthetic_Imputed
40,male,in relationship,undergraduate,4.083333333333333,youtube,33,88,7.8,yes,3,Stressed,Synthetic_Imputed
36,male,complicated,undergraduate,4.3,youtube,57,39,7.4,yes,1,Stressed,Synthetic_Imputed
23,male,single,undergraduate,8.05,x,45,121,7.2,yes,4,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,8.266666666666667,x,60,103,5.4,yes,3,Stressed,Synthetic_Imputed
